A,B,C
-0.1972948926719575,1.118636589087447,1.1442911664236224
-2.215444061772978,0.2334618902724877,-1.2443423142754046
1.3076197924061914,0.22601741350796586,-0.2876275680832146
-0.9303040051502195,1.762174165719058,-1.372323621152866
0.6849406101136309,0.5405431388681246,0.8930596950448806
0.21403303529467868,-0.3794770363391766,-1.7657498272948409
-1.7560960829975856,0.4011697895963878,1.0280015264876021
-0.8306875308291615,-0.9238497521037216,-1.7272577876115405
0.6090202508783193,0.5299560755580219,0.9544485811328265
-2.4353307844459477,-0.3455719091177556,0.002980342347992348
-2.4456937391490694,-0.253679035153497,0.04635553456793327
-2.2855191481513515,-0.7906507024030048,-0.06555006703794695
-1.0942660521583598,-0.5525065158670777,-1.8331094567974067
-1.5883833138786134,0.6007595802414178,-1.7270088364226897
1.1063997188241306,-0.6447943689033799,-0.650604993345267
-2.1774563861067815,0.794887116384316,-1.1582928990673154
-0.6299406820791003,0.05689215344415531,1.3669291245427788
-1.2860794953575458,-0.5285774871794285,-1.7837570958560816
-2.1774563861067815,-0.660771529303894,0.3829087484947045
0.9313987366186832,-0.7114870589903736,0.37492472726584675
0.869465985797806,-0.011502902079491884,0.7450718462840434
-0.6634708003688223,2.1499834287958275,-0.849635935702117
-0.1972948926719575,1.8322356985898443,0.6403292172407319
0.5565323669213236,0.25530547564680334,1.020617693267275
-0.3623733480832198,0.27322898813239477,1.3541288800693696
0.21403303529467868,-0.981986522264328,-1.5054831027133966
-2.215444061772978,-0.6739565488008726,0.3012391189475776
-2.137562872178241,1.3136197835303696,0.14266529188949323
-2.137562872178241,1.0202598689071705,-1.0834431871112418
-1.4099859372424828,1.7575309583231287,-1.1614791222320509
-1.3484806458083716,1.9785890272915139,-0.8603430299502892
-1.530010386929401,-0.022842376593165483,1.1563958302380173
1.2959268595414826,0.016036107911160096,-0.4488037564486082
-1.2545666910738873,-1.3252730593450803,0.6953615173068971
-1.2545666910738873,1.8140596896313632,-1.1918762493343675
-0.46241773806095826,1.708163489029878,0.8199230630376639
-0.3291644847290407,-1.3529938570348736,0.789309507153395
-2.1169165255455518,0.28483634921553996,-1.3609329139472675
-0.8306875308291615,2.169559721987633,0.13237279442680258
-2.1966914014518335,1.103018578361476,0.27911490486678087
-0.7304748644878736,-0.08672717861656352,1.3526027250367085
1.3082050627979893,0.1687852171515419,-0.3065492963344591
-0.7973360144382566,-0.5057154181652941,-1.8963394337320205
-2.137562872178241,-1.0711322129815048,-0.19895399812979797
-1.782878505212471,-0.11637852820366461,0.9995023574368547
-1.379349983980618,2.085154693991353,-0.35554446767395687
1.2383959129976547,0.6112647459611726,-0.6015514817530444
-1.8610558625936626,0.9840787381845267,0.7890503441624388
0.8479099581224246,-0.17649316606541163,-1.369750495627404
-1.3173873258251896,-1.7141523028252117,-0.029350553108084557
-0.035381521297768045,-1.1273543105311348,0.8886536067369921
1.3046943317880508,0.3036128422359151,-0.34773370230213474
0.6090202508783193,0.42010634094320687,0.9709889932622034
1.2697045234734112,0.5969351045746527,-0.3062942894063824
0.39078247462236376,-1.2563684940324673,-1.149496127875746
-2.3616193313994644,-0.605342413978962,-0.03642275438677289
-2.2855191481513515,-0.4382963835402265,-0.9734493857625511
-0.7304748644878736,-1.715214219726193,0.35563956838907296
-1.5004005399741063,-0.666073391610109,1.010826489055728
-2.464742051288802,-0.0015205161653203,-0.7396143886037895
0.6347097243025153,0.389405273462984,-1.5855818477939188
0.5565323669213236,-1.086321940515064,-1.165512710138084
-1.3173873258251896,-1.7141523028252117,-0.6008278859257946
0.8905703872544044,0.014973590759871045,0.7250134264670697
-0.29604213314092787,-1.8448560983834303,-0.09813983132798168
1.0424053969266776,0.22944465996546304,0.5394133904562347
-0.8639727902079275,0.6286481272727069,-1.9462927294517305
0.30366424863825375,1.6489177613554544,0.5658463997414676
1.2697045234734112,0.4117782441419089,-0.5952581467352265
-2.2687515352178247,1.1630672303603307,-0.001614606351210941
-1.9358128599772826,1.5736514940362731,-0.7828889158185823
-0.13208008613278746,-1.7607670713235342,-0.7235960300550985
-2.3616193313994644,0.5127103238601692,-0.9607440024232703
-1.5883833138786134,-0.23371538458161895,1.0968303973888103
0.21403303529467868,-1.676701733578886,-0.14290035073556082
-2.2687515352178247,-0.8481442288706283,-0.4856119396662363
-1.7560960829975856,-0.45458864695549583,-1.5666505507436743
-0.003487626211477342,1.4347740942842186,0.918074409909569
1.1745789716709374,0.16362122510109078,-0.9325148490141573
1.2959268595414826,0.20194591982915736,-0.12490434619751421
-0.3291644847290407,-1.8673193425749683,-0.27145970897439475
-2.2855191481513515,0.8994648523090802,0.27679797680787255
-1.0942660521583598,1.8958425824322516,-1.1675703231455976
-2.4129430600935993,0.2657580501474173,0.2712954996838561
0.50261937706979,1.0150992168147615,0.8790112716655178
-1.9112867484047782,0.46222507119678147,-1.5367624987820405
-1.886365218830462,-1.2412047322053699,0.18819567105528762
0.5297499447064383,-1.3570135165269988,-0.8335028970527786
1.3076197924061914,0.19154809082670712,-0.2714597089743946
-1.6455680973642415,-1.560556341951951,-0.20357492064165728
-1.6171286129135112,0.35304029790361036,-1.7453651571601825
-2.137562872178241,-0.21716120728252533,0.6577963901604992
-0.3291644847290407,-0.8884069345490044,1.1060188715471233
-2.137562872178241,-0.6365824460237967,0.46501155871819944
-1.2545666910738873,-1.6813271404966281,-0.792779520787762
0.6849406101136309,-0.35206962166855005,0.8487060244555201
-0.6634708003688223,1.204620626885884,1.1511539313045682
-1.4099859372424828,-1.6982183934346655,-0.19477297297538826
1.2627321579614366,0.632061785128719,-0.29917906563310015
-2.029815562675453,1.1481797727863101,-1.1409438743520055
-1.2545666910738873,0.5733559372651317,1.2415835421814725
-1.9112867484047782,-1.1063235731799124,0.3524940993430517
-0.06745141728672552,2.1705368417053292,-0.2446078078610411
1.2959268595414826,0.3858504847948633,-0.21826462233296703
-2.2855191481513515,0.29915335683722616,0.5094212461982136
-0.1972948926719575,-1.5052295170500085,0.5930011673315153
-2.233708654828221,1.1977069201368096,-0.6905819648101005
-1.4705204349364314,-1.4778237146785143,0.3578513150090979
0.15300384568947048,-1.2412047322053696,-1.3391374840092485
0.33299481806494935,-0.9648561970607759,-1.4468663116573965
-1.673693104288341,-0.9626473715886774,-1.3675860587947881
0.18363979895133553,1.5298245495689442,0.7597481981775082
-0.8639727902079275,2.0240288874315713,0.4304218074277155
0.6849406101136309,0.143488227883999,0.9269637140096928
-1.5883833138786134,-0.4130917361649516,1.0536635411998998
-1.6171286129135112,1.829111049807629,-0.8417115700547187
1.3076197924061914,0.13335580191436233,-0.33197094150477013
1.2551883735449831,0.07871283212749576,-0.6991719978290896
1.3064494299016267,0.14034831153968613,-0.37968975748593664
-1.2545666910738873,2.1221425586754075,-0.10774005568931048
1.2959268595414826,0.23033782138607292,-0.1281460803972644
-2.215444061772978,-0.5447232127213038,0.4026284207481346
0.47514892824510035,0.754167925133829,0.994087683545853
0.18363979895133553,-0.9915111356472508,0.8850326410752787
-1.158894721004422,0.580046526366207,-1.8984786403654381
-2.2855191481513515,-0.8378875625032397,-0.3223308898669361
-1.379349983980618,0.8185176993043729,1.1417190759620695
0.30366424863825375,-1.5006696120256886,0.25166692025986764
1.3082050627979893,0.19551665187716574,-0.3040749405990944
-0.035381521297768045,1.8332175067721554,-1.2021779594409725
1.3064494299016267,0.20922008100999895,-0.24460780786104092
1.0073625165370734,-0.41531779267652486,-1.0787557970492079
1.2697045234734112,0.30788040103313596,0.005340565820630955
-2.0958121240889533,1.1083267375473624,-1.079647589478717
1.1865969218024515,0.1265258497518277,0.27326992881001233
0.44734696599719354,-1.091786091563835,-1.2644865449201976
-1.530010386929401,-1.6028374931429905,-0.6103541600638513
-2.3474467325364485,0.22247515839836576,-1.0399070514127025
1.2383959129976547,0.3776561830833412,-0.7369260718911171
1.2470754681338627,0.659816089021936,-0.4833401179936388
-0.8306875308291615,1.8186194298239182,-1.334394975797037
-2.3616193313994644,0.856729686773243,-0.7501346322903472
0.6347097243025153,-0.15787509067652974,0.9359908237477735
-2.3175211831650158,-0.5555542934225994,0.1798754418944046
-1.3484806458083716,0.532763773774719,1.2157850957200798
-0.963329755583109,0.20132069019481963,-1.9720325442303865
-2.1774563861067815,1.2963988156427357,-0.6895891704098036
1.1211005942453012,0.12900442571771675,-1.0392443552783959
-1.9599360826568002,-0.8534845212150167,0.5422292413190475
-2.489078296252584,-0.2250204880792618,-0.4663484119028568
-1.0617269658198578,2.0963054087541724,0.20486610405209407
1.3064494299016267,0.26932733967760414,-0.3384138125505771
-1.7560960829975856,-0.8083233267901823,-1.404058210804272
-0.16461917247128943,-1.0720994415353908,0.9673416216632138
1.3076197924061914,0.19985030469085774,-0.3571615515175914
-1.440379173585826,0.46025959549438766,-1.8194415877127519
-1.3484806458083716,2.083557033707362,-0.11186705037422413
-1.9112867484047782,0.7933513330276795,-1.4545168285108976
1.2994322451666993,-0.00015960282619864916,-0.37690090698832357
0.6347097243025153,1.3085550509556707,0.5830949237243359
1.2470754681338627,0.31356209714589495,-0.7235960300550985
-1.3173873258251896,1.0746933659652962,1.0757114593192718
0.50261937706979,0.9105449427555812,-1.5534076867871878
-2.464742051288802,-0.02861477323393838,0.10098637068523258
1.2627321579614366,0.5249192863363293,-0.07820330679309595
-2.3616193313994644,0.7190155934487866,-0.86201626122743
-0.09968754537736371,1.5339504167998979,0.8822010932136088
-0.763928400230189,1.8670598312350066,-1.2906880067963433
1.1980666445599601,0.8031972958878618,-0.5660932885518091
-2.4554984903040817,0.11682940774290637,0.16046402997192924
-1.9599360826568002,-1.295487120020737,-0.283624842509814
-2.332745857115278,-0.6992012490458015,-0.5412031448904663
1.0251334787544364,-0.03255965064757995,-1.1779403579465089
-1.530010386929401,0.04049462082927849,1.1613505005181355
-1.22285851207967,-0.6008713190035506,-1.780679033628221
1.0073625165370734,0.4247518934568526,0.5689185969212517
1.276103346230829,0.5092321081140049,-0.15922013452291378
-1.5883833138786134,1.5425975810915502,-1.2581134949115562
1.2089846461548002,0.6281917243695178,-0.7093334964937938
-1.886365218830462,-0.8046767473094812,0.6588240113273257
1.276103346230829,0.43890632061732116,-0.0886654607195702
0.05973335706639858,-1.2939211767317285,-1.3402455780780012
-0.7973360144382566,-1.8811786501552084,-0.32972769687716214
1.276103346230829,0.07615962091819081,-0.020628020808122465
-1.835366389169467,0.11370475896069125,-1.6142131253000387
-2.4456937391490694,0.11291014299130946,0.18841040739047318
-2.3175211831650158,0.6696517906817356,-0.9855664848347904
0.09104118753404215,-0.36462533056502505,1.1883052016741955
-2.3752593365934187,0.047005145215142964,0.347677119352473
-0.39565860746198594,2.242555568391959,-0.388125207850329
-1.7289655153609376,-1.0209750092899692,0.6465361259355945
-0.26301638270803834,-0.9123511394448762,-1.7125942584867124
-2.3175211831650158,-0.7713438839636365,-0.37614221349402427
1.0251334787544364,0.8433184405586569,0.3834806089803126
0.27405440168295875,-1.3144117398762423,-1.1831317982449598
-2.4456937391490694,-0.2763640862945981,0.027270938465947164
0.9313987366186832,-0.2283482515549423,-1.2600030744356598
1.2697045234734112,0.25177831452550986,-0.6464614189249194
-0.6969855974823688,-1.049161799138973,-1.668480087224485
-2.1577448749098305,1.0171046535938977,-1.054143862297709
-1.886365218830462,-1.3671608585259931,-0.3921422083106383
-1.7014950665362478,0.6403685046250877,-1.6534164036587797
1.2627321579614366,-0.051062517576045685,-0.0040890647280532886
-0.4290101238528907,-1.1298390881242335,-1.6094641746886735
1.2871727422088073,0.48955558988498,-0.33029593545920516
-1.0942660521583598,-0.1824536518098852,-1.9193160736214985
-1.6171286129135112,0.4449461533545271,1.1060188715471233
-0.562875337922325,2.239400353078686,-0.534979933437973
-2.3752593365934187,-0.3200068974820827,-0.8482085187900037
-2.489078296252584,-0.03755983284774118,0.0023726682464039976
-2.251479617045584,1.2673148420254317,-0.3074052606843765
1.3046943317880508,0.11925009587365971,-0.22644432342897894
-0.8971816535621066,1.696079328817539,-1.4411055044917014
1.2994322451666993,0.03693983216115767,-0.42421171409106345
1.2089846461548002,-0.11016276124847217,0.16345899119850485
1.2383959129976547,-0.01964432355877618,0.10393082055290703
-0.6299406820791003,1.737043639762048,-1.431711020502922
1.3082050627979893,0.17379605768178652,-0.32749228736629377
-2.3017773482688324,0.609635237234914,-1.040876274703177
1.3046943317880508,0.16262133284167446,-0.4165588408752956
-1.835366389169467,0.9472640225028444,0.8276907736877153
-0.3291644847290407,0.6624456392322396,1.3055742434003348
-0.963329755583109,1.5081326579514638,0.944908346102765
-2.3752593365934187,-0.331382681967925,0.21080950807067322
-2.1169165255455518,1.3391510793249888,0.15300693401470028
0.6600190805393148,0.22419009944111293,0.946637682482091
1.3064494299016267,0.15481206551891427,-0.3847990799786697
1.3082050627979893,0.1886632604184408,-0.30098864227500693
-1.4099859372424828,-0.8027248783078648,0.9924260312514713
0.9703452631606859,-0.3222909771795742,0.5464485934179631
-2.029815562675453,0.6513178532200866,-1.3883072630118285
-1.886365218830462,1.3823031563165786,0.4877428932970626
0.8905703872544044,0.4409659650883809,0.7129278874847779
0.8905703872544044,0.7190155934487867,0.6395308127763312
-2.0522550086942557,-0.4511477203046662,-1.3055825685061706
-0.8306875308291615,1.940809282597451,0.5597786175112601
-0.9303040051502195,-0.43168618147288046,1.2700969063561236
-1.5004005399741063,-0.7503243535284602,-1.6030640627330355
-0.6299406820791003,2.2349884347539954,-0.06600648907035515
-2.3752593365934187,0.24841850512899358,-0.984999892859381
1.0073625165370734,-0.29629812550454027,-1.1323541069573193
-0.562875337922325,0.16542659370886975,1.3694948276889611
0.15300384568947048,-1.5863967844822413,0.25132126892503204
-0.003487626211477342,2.1505826144845437,-0.32903543950418807
-2.1966914014518335,1.2910438197453922,-0.6337153221506463
-1.7289655153609376,1.8691158168952269,-0.39884588519351855
-1.5593409563560967,-0.2989511906220901,1.0983116696074573
0.02822055278274004,2.002812917412855,0.26712130551674096
-2.4009251099620847,-0.2137043976004314,0.2115331310208394
-2.4734216064250103,-0.16735955690931478,-0.6261810414468526
-2.1774563861067815,0.13097953255389178,0.6625948877089679
1.2819266770902917,0.34688363254056476,-0.07065286281634342
1.2627321579614366,0.4568358930086854,-0.6044645292289376
-1.886365218830462,-0.36055332982547283,-1.4973188396099326
0.5829584855291916,-1.0691231635795544,0.52381612913224
0.27405440168295875,0.1674656875119268,1.1796672954792193
-1.9358128599772826,0.09166448391329872,-1.5352286770422139
1.3082050627979893,0.17516365966822395,-0.3281337620026864
-1.0290512456191898,-1.8286191706397208,-0.5013401012636408
-1.9112867484047782,0.8419267772900497,-1.4365322102058993
-1.782878505212471,-0.1445729219598192,-1.6252283836682138
1.3076197924061914,0.1773752077640119,-0.35891971340271345
-0.763928400230189,0.38172485568935766,-1.9873853813311095
-2.1966914014518335,-0.7847544570677384,0.22555818417345497
-1.1909646169933792,-0.9652958513957336,-1.6235587161262122
0.4192219590730942,0.8530158472768707,0.998025306689055
1.2193476008579223,0.0379075614469699,0.17766617541403765
0.27405440168295875,-1.2955362974969202,-1.2042383113545903
0.5297499447064383,-0.09168879920294273,1.0210123792211163
1.3064494299016267,0.24347660089238662,-0.3701438398478683
-1.22285851207967,1.0303957246959272,1.127367862694193
1.3046943317880508,0.29584850735029805,-0.3625941783997204
0.3620371755874662,0.7506415034550691,1.0619142684290834
-2.2855191481513515,0.22807705797902553,-1.144144219155013
-2.3175211831650158,0.48744240497446045,-1.0530278596774723
-0.035381521297768045,0.09722886538341656,1.290609350411881
-1.5593409563560967,0.4191746343918017,1.1391083350721525
-1.7560960829975856,1.6489177613554542,0.33130831628918894
-0.003487626211477342,2.1487852399361604,-0.2453793590552098
0.5829584855291916,1.3213690346764269,0.6255963717309165
-0.035381521297768045,1.9977630339415624,-0.9559700057515964
-1.9599360826568002,1.4583164086634455,-0.9251442270737991
0.1221345075172243,-1.2952426050170325,-1.3054283496997885
-0.763928400230189,1.708163489029878,-1.4501015020715433
-1.5004005399741063,1.9383159322528227,-0.7645882879702651
1.2383959129976547,-0.32090615922843513,-0.1283292257956377
-1.8610558625936626,1.2079174649567308,-1.289515747336147
0.9890979234818309,-0.544723212721304,-1.032806859782014
-1.7560960829975856,1.675792689442807,0.2893661334966825
-0.9303040051502195,-0.9157289577401464,1.0867233597118726
-0.8639727902079275,0.09381520752740458,-1.984307319103249
-0.46241773806095826,0.8396874085239415,1.278123625137624
-0.003487626211477342,1.6104317151873015,0.784997331857653
-1.7014950665362478,-0.9492328325816222,-1.3552678455793752
-1.1909646169933792,-0.47685565243124983,-1.8301292961667976
0.9112167338870936,-0.531719605895981,-1.1605605995325927
-1.0942660521583598,-1.7911063447358804,-0.6124150925101985
-1.2545666910738873,-1.2581122140139878,0.7581288239779491
-0.8639727902079275,-1.2579559760808,0.876615578656983
-2.3616193313994644,0.3697056807318811,-0.9973753448691507
-2.1577448749098305,-0.2079868723422175,-1.2656989361688828
1.0251334787544364,0.2685587344304357,0.5627244046070089
-1.5593409563560967,-1.6102767103968483,-0.14904888480300685
0.6849406101136309,-0.19939803485625793,-1.51799204108924
0.02822055278274004,-0.9795638889948591,-1.5920670049799681
0.9313987366186832,0.08671469475848594,0.684231317245797
-2.2687515352178247,-0.7891397802972824,0.01222630408380843
1.3064494299016267,0.2181476650451943,-0.24717621013323238
0.6347097243025153,-0.10392387805694984,-1.5750867851366444
-0.7304748644878736,-1.4808314794359165,0.685451716796564
-2.1966914014518335,1.3348483511987577,-0.5053903657525151
1.1745789716709374,0.12387402655232996,0.30064408924655533
-1.7289655153609376,1.7754018511733847,0.1428832352283255
-1.3484806458083716,-1.7322514518231384,-0.3558453016961721
-0.8639727902079275,0.5229561973881017,-1.9629834271064222
-0.6299406820791003,-0.7420037982789667,1.1930197206021464
0.09104118753404215,1.0746933659652962,1.0757114593192718
-2.0958121240889533,-1.1346576975867073,-0.26833205624796364
-1.440379173585826,-0.9037042270818577,0.9232292477533082
0.9313987366186832,-0.47942946021213045,0.5303353345679567
-1.6455680973642415,-0.6779588749214325,0.9219516143656401
1.3064494299016267,0.09381520752740456,-0.3246840056390704
-1.7560960829975856,-1.4067663293309849,0.09227098004519303
-1.440379173585826,1.4723001352198908,-1.4184270862641448
-2.251479617045584,1.1534823985815632,-0.7079788866424915
-2.3017773482688324,-0.419020427988196,0.3228622234726252
-1.835366389169467,1.7014121460939353,0.09752155906935919
-2.2687515352178247,-0.09782690021250495,0.5091199823298136
0.7805984553386501,-0.6045743591224154,0.6522456910928506
-2.3474467325364485,0.06695937243592825,-1.0343907500550027
0.5565323669213236,0.1117387200129959,1.020617693267275
-2.3883625932405947,-0.6088086899277093,-0.35445990780609227
-2.251479617045584,-0.6877253095104601,0.2086688981139829
0.6090202508783193,-1.2489128666125666,-0.8953077046680055
0.21403303529467868,-1.3594555614142891,0.5464485934179627
-1.0942660521583598,2.1855882018815946,-0.18707949655790912
0.6849406101136309,-0.5926846844256441,-1.3856450986174644
-0.3291644847290407,-1.7118578327501635,0.3227349703183724
-1.782878505212471,0.025791045633319087,-1.6459134524183243
0.4192219590730942,-1.2228025509985276,0.5303353345679562
-2.4815345118361307,0.1035990280117082,0.07292354637072636
-0.4290101238528907,-0.4029069262398553,-1.9234779075613517
-1.0290512456191898,0.9257454599585704,1.2157073600268242
-2.1966914014518335,-0.7609397605303151,-0.882860854693471
-0.963329755583109,-0.9717168541977292,1.0504931646346543
-2.0522550086942557,1.5579618550091772,-0.32483383034642327
-2.2687515352178247,-0.3026075950219366,0.4435859431545422
-1.809304623820339,1.6101823099610681,-0.9444002435004321
-2.2855191481513515,0.6392902088128937,-1.057745870923905
1.3046943317880508,0.27384440173597074,-0.38719916165157087
-1.6171286129135112,-0.0779019576947275,-1.7361973105810025
0.02822055278274004,-1.6707813668520166,0.18896942239372094
-1.158894721004422,0.027474194801238725,1.2957573610928552
-1.983649068276016,-1.2637008902565412,-0.42830129175885334
1.2871727422088073,0.10158537588446209,-0.07505637537505322
-1.3484806458083716,2.0678615583781683,-0.03135843602069367
-1.7014950665362478,-1.0146885917571284,0.6755005465349625
-2.3175211831650158,-0.5660745645675428,-0.7994993699106973
-0.13208008613278746,2.191090808172253,-0.35779814790463305
-2.2687515352178247,-0.8309896144176019,-0.08651577840486545
1.1063997188241306,-0.22946125813111556,-0.988029754042977
-1.3484806458083716,-1.4327787920089925,0.5214569941632214
-0.06745141728672552,-0.24695632629737663,1.2624368516198052
0.44734696599719354,-0.9167365469358718,-1.3994422895076528
-2.4009251099620847,-0.5525065158670777,-0.4697332437785629
-2.233708654828221,-0.36530181016148444,-1.1031711461880336
-1.809304623820339,1.6234838887326257,-0.9240762419071366
-0.8639727902079275,-1.687888777851303,0.3777837084002985
0.5829584855291916,-1.269302645533652,-0.9035667369674313
0.47514892824510035,-0.9492328325816219,0.7250894065454958
-2.3474467325364485,0.37680737532663006,0.39322169068989005
-2.137562872178241,-0.25870983342378434,-1.276021585700176
-2.3752593365934187,-0.22377956201835672,0.26977428980850976
1.0754312099776855,-0.1792350749191726,-1.0632567760549654
1.2819266770902917,0.45873299486274194,-0.4805346947826448
-1.5883833138786134,1.8098981520867172,0.2870617849743746
-1.9358128599772826,-0.7114870589903731,0.6675610952423637
-1.7560960829975856,1.6489177613554542,-0.9614867553230683
1.2819266770902917,0.44769785370224946,-0.13816885633655038
-0.8639727902079275,-1.8448560983834303,-0.590852135705122
-0.9962488448972656,0.30761463374177916,-1.963403311236372
0.5829584855291916,-1.032322828381372,0.5588213858919652
-2.233708654828221,-0.676481471593322,0.2608612242940647
